Samples,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,Watering_Regm
SRR5224827,0.000000e+00,0.000000e+00,1.311153e-02,2.599203e-03,4.620805e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.371686e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.888003e-04,0.000000e+00,5.776006e-04,0.000000e+00,6.931208e-04,8.664010e-03,0.000000e+00,0.000000e+00,3.812164e-03,0.000000e+00,1.871426e-02,9.934731e-03,1.080113e-02,8.785306e-02,1.178883e-01,1.501762e-03,0.000000e+00,1.155201e-03,0.000000e+00,1.155201e-04,0.000000e+00,1.166176e-01,1.247040e-01,5.718246e-03,5.602726e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.732802e-04,0.000000e+00,0.000000e+00,1.559522e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.039681e-03,1.010801e-01,0.000000e+00,0.000000e+00,5.776006e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.906082e-03,0.000000e+00,4.620805e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.888003e-04,2.888003e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.137122e-03,0.000000e+00,9.819211e-04,0.000000e+00,8.779530e-03,0.000000e+00,4.043205e-04,1.588402e-02,1.732802e-04,1.155201e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.664010e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.114769e-02,0.000000e+00,6.180327e-03,0.000000e+00,4.620805e-04,0.000000e+00,3.985444e-03,4.043205e-04,0.000000e+00,0.000000e+00,2.876451e-02,4.620805e-04,1.357362e-02,1.530642e-02,0.000000e+00,1.243574e-01,0.000000e+00,4.043205e-04,1.669266e-02,2.425923e-03,0.000000e+00,0.000000e+00,7.970889e-03,0.000000e+00,0.000000e+00,1.675042e-03,8.086409e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.100965e-03,0.000000e+00,1.097441e-02,1.490210e-02,1.155201e-04,1
SRR5224830,0.0000000000,0.0000000000,0.0172903974,0.0009863650,0.0029010734,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033072237,0.0010443864,0.0000000000,0.0008703220,0.0017406440,0.0026689875,0.0000000000,0.0006382361,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012764723,0.0000000000,0.0135190020,0.0000000000,0.0000000000,0.0006382361,0.0002320859,0.0000000000,0.0000000000,0.0864519872,0.0692776327,0.0339425587,0.0993907746,0.0000000000,0.0019147084,0.0017986655,0.0008703220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051639106,0.0018566870,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004641717,0.0192631274,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002320859,0.0000000000,0.0029590949,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007542791,0.0000000000,0.0000000000,0.0000000000,0.0026109661,0.0000000000,0.0000000000,0.0086451987,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017406440,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0174644619,0.0000000000,0.0252973600,0.0000000000,0.0000000000,0.0000000000,0.0023208587,0.0004641717,0.0000000000,0.0000000000,0.0959094865,0.0047577604,0.0049318248,0.0158398607,0.0000000000,0.3663475486,0.0000000000,0.0010443864,0.0005802147,0.0098056281,0.0002901073,0.0000000000,0.0290687554,0.0000000000,0.0000000000,0.0000000000,0.0183928053,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0135190020,0.0093414563,0.0001740644,0
SRR5224831,0.000000e+00,0.000000e+00,4.823952e-02,2.542275e-02,2.542275e-02,0.000000e+00,2.316423e-04,0.000000e+00,0.000000e+00,1.760482e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.316423e-04,1.621496e-03,0.000000e+00,2.026871e-03,4.053741e-04,1.737318e-04,0.000000e+00,3.995830e-03,5.385685e-03,0.000000e+00,0.000000e+00,1.754691e-02,4.459115e-03,1.372481e-02,2.258513e-03,4.395413e-02,5.501506e-03,4.285383e-03,7.238823e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.186009e-01,7.511003e-02,3.590456e-03,1.685198e-02,0.000000e+00,6.949270e-04,1.100301e-03,1.737318e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.053741e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.528376e-04,0.000000e+00,0.000000e+00,2.779708e-03,2.605976e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.053741e-04,5.791059e-05,0.000000e+00,5.327774e-03,1.331943e-03,5.727357e-02,0.000000e+00,0.000000e+00,8.223303e-03,0.000000e+00,0.000000e+00,8.686588e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.841557e-02,0.000000e+00,1.094510e-02,8.686588e-04,9.265694e-03,0.000000e+00,0.000000e+00,1.343526e-02,7.702108e-03,0.000000e+00,2.895529e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.025017e-02,0.000000e+00,5.211953e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.717628e-03,2.200602e-03,3.300903e-03,0.000000e+00,3.995830e-03,2.663887e-03,0.000000e+00,0.000000e+00,3.995830e-02,1.447765e-03,0.000000e+00,1.563586e-03,5.866342e-02,2.721798e-03,2.026871e-03,4.760250e-02,0.000000e+00,8.327542e-02,0.000000e+00,6.949270e-04,4.690757e-03,2.490155e-03,0.000000e+00,0.000000e+00,4.227473e-03,0.000000e+00,0.000000e+00,2.258513e-03,4.036368e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.937920e-03,0.000000e+00,9.034051e-03,5.443595e-02,6.949270e-04,1
SRR5224833,0.0000000000,0.0000000000,0.0166145652,0.0035313187,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0103623943,0.0000000000,0.0000000000,0.0000000000,0.0015051523,0.0022577284,0.0000000000,0.0013893713,0.0002894524,0.0000000000,0.0057311567,0.0022577284,0.0031839759,0.0000000000,0.0000000000,0.0100150515,0.0065995137,0.0328817877,0.0508278337,0.2459766122,0.0035892092,0.0005210142,0.0017367141,0.0010999190,0.0000000000,0.0000000000,0.0799467408,0.0912932731,0.0026050712,0.0315503068,0.0000000000,0.0000000000,0.0011578094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002315619,0.0010420285,0.0039365520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024892903,0.0482806530,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001157809,0.0005210142,0.0000000000,0.0114044228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004052333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0022577284,0.0000000000,0.0000000000,0.0000000000,0.0043417853,0.0000000000,0.0002315619,0.0051522519,0.0009262475,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046312377,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0125622323,0.0000000000,0.0159777701,0.0000000000,0.0004052333,0.0000000000,0.0008683571,0.0000000000,0.0000000000,0.0008104666,0.0400023156,0.0000000000,0.0008104666,0.0164987843,0.0000000000,0.1484311682,0.0002315619,0.0020840570,0.0083362279,0.0074678708,0.0000000000,0.0000000000,0.0136042607,0.0000000000,0.0000000000,0.0000000000,0.0071784184,0.0000000000,0.0000000000,0.0000000000,0.0046312377,0.0000000000,0.0160356605,0.0111728609,0.0000000000,1
SRR5224834,0.0000000000,0.0001162588,0.1107946288,0.0310992269,0.0167412661,0.0000581294,0.0004069058,0.0002325176,0.0000000000,0.0280764983,0.0000000000,0.0000000000,0.0000000000,0.0009300703,0.0016857525,0.0000000000,0.0017438819,0.0003487764,0.0001162588,0.0016276231,0.0027320816,0.0022670464,0.0000000000,0.0000000000,0.0052897750,0.0059873278,0.0046503517,0.0030808580,0.0272045573,0.0127884671,0.0050572575,0.0088937976,0.0003487764,0.0000000000,0.0000000000,0.1145730396,0.0204615474,0.0043597047,0.0113933616,0.0009300703,0.0000000000,0.0026739522,0.0019763995,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001162588,0.0000000000,0.0000000000,0.0025576934,0.1959541940,0.0017438819,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0032552462,0.0022670464,0.0701040516,0.0000581294,0.0000000000,0.0045340929,0.0000000000,0.0011625879,0.0025576934,0.0000000000,0.0001743882,0.0000000000,0.0309829681,0.0000000000,0.0047084811,0.0004650352,0.0133116317,0.0000000000,0.0000000000,0.0098238679,0.0038365401,0.0000000000,0.0000000000,0.0002906470,0.0000000000,0.0000000000,0.0050572575,0.0000000000,0.0098819973,0.0000000000,0.0000000000,0.0000000000,0.0035458932,0.0022670464,0.0026739522,0.0000000000,0.0002325176,0.0032552462,0.0000000000,0.0000000000,0.0190664419,0.0000000000,0.0000000000,0.0015694937,0.0193570889,0.0017438819,0.0007556821,0.0376678486,0.0000000000,0.0383072720,0.0000000000,0.0013951055,0.0000000000,0.0097076091,0.0013951055,0.0000000000,0.0000581294,0.0000000000,0.0000000000,0.0020345289,0.0113352322,0.0000000000,0.0000000000,0.0002325176,0.0047084811,0.0000000000,0.0070917863,0.0401092833,0.0000000000,0
SRR5224836,0.0000000000,0.0000000000,0.0226454535,0.0012193706,0.0015677622,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027871327,0.0000000000,0.0000000000,0.0000000000,0.0007548484,0.0018580885,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0076646150,0.0040645686,0.0007548484,0.0067355708,0.0460457554,0.0000000000,0.0000000000,0.0006387179,0.0008709790,0.0000000000,0.0000000000,0.1198467077,0.1167692486,0.0026129369,0.0656718151,0.0000000000,0.0000000000,0.0011613053,0.0000000000,0.0000000000,0.0012193706,0.0000000000,0.0000000000,0.0025548717,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0013935664,0.0382069446,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024387411,0.0000000000,0.0016258274,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0015096969,0.0000000000,0.0019742190,0.0000000000,0.0083613982,0.0000000000,0.0000000000,0.0714202764,0.0000000000,0.0009871095,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027871327,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0290326327,0.0000000000,0.0188131460,0.0000000000,0.0008129137,0.0017419580,0.0040645686,0.0002322611,0.0000000000,0.0000000000,0.0690396005,0.0032516549,0.0023806759,0.0292648937,0.0000000000,0.2230867495,0.0000000000,0.0009871095,0.0000000000,0.0239809546,0.0004645221,0.0000000000,0.0099872256,0.0000000000,0.0000000000,0.0078968761,0.0174776449,0.0002322611,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0073162234,0.0117872489,0.0000000000,0
SRR5224840,0.0000000000,0.0000000000,0.1390604966,0.0307728173,0.0409721413,0.0000000000,0.0012239189,0.0000000000,0.0000000000,0.0164354820,0.0005828185,0.0000000000,0.0000000000,0.0013404826,0.0043128570,0.0000000000,0.0030306563,0.0000000000,0.0000000000,0.0000000000,0.0025061196,0.0110152698,0.0000000000,0.0000000000,0.0210397482,0.0048373936,0.0106655787,0.0027975288,0.0139876442,0.0072852314,0.0041380114,0.0111901154,0.0013987644,0.0000000000,0.0023895559,0.0653922369,0.0199323931,0.0000000000,0.0103158876,0.0023312740,0.0000000000,0.0017484555,0.0051870847,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011656370,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0036134748,0.0650425458,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0036134748,0.0015153281,0.0784473715,0.0002331274,0.0000000000,0.0069355403,0.0000000000,0.0005245367,0.0015736100,0.0000000000,0.0002331274,0.0000000000,0.0439445157,0.0000000000,0.0175428372,0.0005245367,0.0124140343,0.0000000000,0.0000000000,0.0206317753,0.0071686677,0.0039048840,0.0005245367,0.0000000000,0.0000000000,0.0000000000,0.0125888798,0.0000000000,0.0016901737,0.0000000000,0.0000000000,0.0000000000,0.0097330691,0.0025061196,0.0023312740,0.0000000000,0.0043128570,0.0078097680,0.0000000000,0.0001165637,0.0198158294,0.0000000000,0.0000000000,0.0015736100,0.0409721413,0.0030889381,0.0045459844,0.0500641100,0.0000000000,0.0590395151,0.0000000000,0.0056533396,0.0000000000,0.0081594591,0.0008742278,0.0000000000,0.0009325096,0.0000000000,0.0000000000,0.0013987644,0.0141624898,0.0000000000,0.0000000000,0.0000000000,0.0049539573,0.0005828185,0.0086257140,0.0290243618,0.0000000000,0
SRR5224850,0.0000000000,0.0000000000,0.0541196878,0.0297195721,0.0385082394,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0245157560,0.0000000000,0.0000000000,0.0000000000,0.0004047413,0.0040474125,0.0000000000,0.0043943336,0.0000000000,0.0001734605,0.0000000000,0.0024284475,0.0035270309,0.0000000000,0.0000000000,0.0216825672,0.0030644695,0.0169413125,0.0044521538,0.1147152356,0.0029488291,0.0033535704,0.0113327551,0.0027175484,0.0004047413,0.0000000000,0.0773055796,0.0318589188,0.0005203816,0.0448684591,0.0000000000,0.0000000000,0.0006360220,0.0002891009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006938422,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021971668,0.0630818156,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052616363,0.0000000000,0.0000000000,0.0027753686,0.0090777681,0.0557964730,0.0001156404,0.0000000000,0.0007516623,0.0000000000,0.0011564036,0.0035848511,0.0000000000,0.0000000000,0.0000000000,0.0152067071,0.0000000000,0.0019658861,0.0000000000,0.0092512287,0.0000000000,0.0000000000,0.0123156982,0.0042208731,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0087886672,0.0000000000,0.0013876843,0.0000000000,0.0000000000,0.0000000000,0.0030066493,0.0012142238,0.0109280139,0.0000000000,0.0040474125,0.0004625614,0.0000000000,0.0000000000,0.0219716681,0.0000000000,0.0000000000,0.0013876843,0.0431916739,0.0014455045,0.0000000000,0.0352703093,0.0000000000,0.0748193119,0.0000000000,0.0019080659,0.0037004915,0.0032957502,0.0000000000,0.0000000000,0.0047412547,0.0000000000,0.0000000000,0.0015611448,0.0154958080,0.0000000000,0.0000000000,0.0000000000,0.0037583117,0.0000000000,0.0108123735,0.0601908066,0.0002312807,1
SRR5224853,0.0000000000,0.0000000000,0.1753510502,0.0245445050,0.0518742022,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0278519206,0.0000000000,0.0000000000,0.0000000000,0.0024950679,0.0038876639,0.0008123477,0.0056864338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041777881,0.0000000000,0.0000000000,0.0019728444,0.0000000000,0.0032493907,0.0000000000,0.0056284090,0.0008123477,0.0015666705,0.0009864222,0.0035975397,0.0000000000,0.0000000000,0.0550655681,0.0249506789,0.0056864338,0.0444470233,0.0022629686,0.0000000000,0.0005222235,0.0021469189,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005802483,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006962980,0.0120111408,0.0008123477,0.0000000000,0.0000000000,0.0004641987,0.0000000000,0.0000000000,0.0000000000,0.0029592666,0.0000000000,0.0394568875,0.0000000000,0.0000000000,0.0022629686,0.0000000000,0.0006382732,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0370198445,0.0000000000,0.0047000116,0.0000000000,0.0211210398,0.0000000000,0.0000000000,0.0078913775,0.0077753278,0.0000000000,0.0017407450,0.0000000000,0.0000000000,0.0000000000,0.0107926192,0.0000000000,0.0005802483,0.0000000000,0.0000000000,0.0000000000,0.0067889057,0.0000000000,0.0109666937,0.0000000000,0.0037135894,0.0105605199,0.0000000000,0.0002901242,0.0181037484,0.0000000000,0.0000000000,0.0051642103,0.0514100035,0.0019148195,0.0043518626,0.0642334919,0.0000000000,0.1260299408,0.0000000000,0.0041777881,0.0071370547,0.0065568063,0.0020308692,0.0000000000,0.0076012533,0.0000000000,0.0000000000,0.0000000000,0.0150864570,0.0000000000,0.0000000000,0.0000000000,0.0032493907,0.0000000000,0.0135197865,0.0360334223,0.0000000000,0
SRR5224869,0.0028493342,0.0000000000,0.0805373030,0.0356457522,0.0282025935,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284351922,0.0000000000,0.0000000000,0.0000000000,0.0045356748,0.0027911845,0.0000000000,0.0024422864,0.0025004361,0.0002907484,0.0099435948,0.0062220155,0.0130836774,0.0000000000,0.0000000000,0.0157004129,0.0145955690,0.0103506426,0.0047682735,0.0211083328,0.0086643019,0.0220968774,0.0116880851,0.0002907484,0.0000000000,0.0000000000,0.0630342502,0.0112228877,0.0000000000,0.0126766296,0.0000000000,0.0000000000,0.0006977961,0.0019770890,0.0003488981,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011629935,0.0000000000,0.0006396464,0.0123858813,0.1082746991,0.0030237832,0.0000000000,0.0000000000,0.0000000000,0.0042449264,0.0000000000,0.0000000000,0.0037797290,0.0025004361,0.1201372332,0.0000000000,0.0000000000,0.0176193522,0.0000000000,0.0012792929,0.0132581264,0.0000000000,0.0000000000,0.0004070477,0.0242484154,0.0000000000,0.0058731174,0.0004651974,0.0140722219,0.0000000000,0.0000000000,0.0098272955,0.0040123277,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0056405187,0.0000000000,0.0079665058,0.0004651974,0.0000000000,0.0000000000,0.0086643019,0.0006396464,0.0052916206,0.0000000000,0.0008722452,0.0034889806,0.0000000000,0.0000000000,0.0123858813,0.0006977961,0.0000000000,0.0013955923,0.0502413212,0.0011629935,0.0000000000,0.0443682038,0.0000000000,0.0383787870,0.0000000000,0.0016281910,0.0015700413,0.0054079200,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0129092284,0.0000000000,0.0000000000,0.0000000000,0.0056986684,0.0000000000,0.0040123277,0.0232017212,0.0000000000,0
SRR5224871,0.0000000000,0.0000000000,0.0762492075,0.0023629762,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002305343,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0257045703,0.0000000000,0.0042072503,0.0006339692,0.0000000000,0.0048988531,0.0084145006,0.0007492364,0.0214973200,0.0167137341,0.0000000000,0.0000000000,0.0008068699,0.0007492364,0.0000000000,0.0000000000,0.0933663766,0.0321018961,0.0047259524,0.1091003400,0.0000000000,0.0000000000,0.0005187021,0.0000000000,0.0000000000,0.0006916028,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0013255720,0.0000000000,0.0000000000,0.0000000000,0.0002881678,0.0000000000,0.0000000000,0.0000000000,0.0007492364,0.0000000000,0.0010950377,0.0006916028,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001729007,0.0000000000,0.0000000000,0.0000000000,0.0105469425,0.0000000000,0.0000000000,0.0341767045,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004610685,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009797706,0.0000000000,0.0053599216,0.0000000000,0.0114114460,0.0000000000,0.0000000000,0.0000000000,0.0152152614,0.0000000000,0.0000000000,0.0005763357,0.0764221082,0.0005763357,0.0023629762,0.0692755461,0.0000000000,0.1427583425,0.0000000000,0.0000000000,0.1134804910,0.0334851017,0.0000000000,0.0000000000,0.0035156475,0.0000000000,0.0000000000,0.0000000000,0.0473171575,0.0000000000,0.0000000000,0.0000000000,0.0046683188,0.0000000000,0.0100282404,0.0093366377,0.0000000000,0
SRR5224874,0.0000000000,0.0000000000,0.0235266982,0.0043824242,0.0027101834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020182217,0.0000000000,0.0000000000,0.0000000000,0.0002883174,0.0000000000,0.0000000000,0.0003459809,0.0000000000,0.0000000000,0.0355783647,0.0016145773,0.0000000000,0.0100334448,0.0000000000,0.0084188675,0.0027678468,0.0105524161,0.0243339869,0.2662899320,0.0070349441,0.0012109330,0.0030561642,0.0000000000,0.0000000000,0.0000000000,0.0415177027,0.0350017299,0.0029408373,0.0755391535,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003459809,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0129742821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017299043,0.0000000000,0.0054203667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004036443,0.0000000000,0.0000000000,0.0000000000,0.0014415869,0.0000000000,0.0061699919,0.0000000000,0.0040364433,0.0000000000,0.0000000000,0.0141275516,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010379426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0139545612,0.0000000000,0.0091684927,0.0000000000,0.0000000000,0.0000000000,0.0069196171,0.0000000000,0.0000000000,0.0007496252,0.0408834045,0.0002306539,0.0065736363,0.0174720332,0.0000000000,0.1334909468,0.0000000000,0.0001729904,0.0996424864,0.0070926075,0.0000000000,0.0000000000,0.0168377350,0.0000000000,0.0000000000,0.0012685965,0.0264675355,0.0000000000,0.0000000000,0.0000000000,0.0004036443,0.0000000000,0.0029408373,0.0083612040,0.0005189713,1
SRR5224881,0.000000e+00,0.000000e+00,2.980539e-01,4.254573e-02,7.094851e-02,0.000000e+00,5.259774e-04,2.922097e-04,0.000000e+00,9.993571e-03,0.000000e+00,1.753258e-04,0.000000e+00,6.311729e-03,3.974052e-03,5.844194e-05,1.577932e-03,2.922097e-04,2.922097e-04,1.987026e-03,2.162352e-03,7.422126e-03,0.000000e+00,2.337678e-04,3.681842e-03,7.539010e-03,2.162352e-03,2.103910e-03,3.740284e-03,4.675355e-04,4.675355e-03,4.441587e-03,2.922097e-04,0.000000e+00,0.000000e+00,4.190287e-02,2.226638e-02,1.168839e-04,1.034422e-02,2.922097e-04,0.000000e+00,1.051955e-03,3.097423e-03,1.753258e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.935129e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.798726e-03,3.097423e-02,6.428613e-04,5.259774e-04,0.000000e+00,0.000000e+00,7.188358e-03,5.844194e-05,0.000000e+00,7.013033e-04,1.753258e-04,2.308457e-02,0.000000e+00,0.000000e+00,2.863655e-03,0.000000e+00,4.675355e-04,5.259774e-03,0.000000e+00,2.922097e-04,5.844194e-05,5.820817e-02,9.350710e-04,1.361697e-02,1.168839e-04,9.350710e-03,0.000000e+00,0.000000e+00,1.028578e-02,3.564958e-03,0.000000e+00,0.000000e+00,8.181871e-04,1.168839e-04,0.000000e+00,1.314944e-02,0.000000e+00,3.506516e-03,2.922097e-04,0.000000e+00,0.000000e+00,1.233125e-02,8.181871e-04,2.454561e-03,0.000000e+00,6.019520e-03,5.201332e-03,0.000000e+00,0.000000e+00,2.939629e-02,1.753258e-04,0.000000e+00,1.694816e-03,2.758459e-02,2.571445e-03,5.902636e-03,3.185086e-02,0.000000e+00,3.816259e-02,0.000000e+00,7.714336e-03,1.168839e-04,1.630530e-02,3.272749e-03,0.000000e+00,1.753258e-04,0.000000e+00,0.000000e+00,7.597452e-04,1.285723e-02,0.000000e+00,0.000000e+00,6.428613e-04,2.220794e-03,1.753258e-04,3.506516e-03,4.184443e-02,0.000000e+00,0
